Page path,Session default channel group,Key events
"/episerver/CMS/Content/insights/calendar/2025/report-launch-how-swedish-companies-are-pioneering-dei-on-the-global-stage,,12302/",Referral,0
"/episerver/CMS/Content/insights/calendar/2025/report-launch-how-swedish-companies-are-pioneering-dei-on-the-global-stage,,12302_46395/",Referral,0
"/episerver/CMS/Content/insights/calendar/2025/sweden-bio-korea,,12003/",Organic Search,0
"/episerver/CMS/Content/insights/calendar/2025/sweden-bio-korea,,12003_45899/",Organic Search,0
"/episerver/CMS/Content/insights/calendar/2025/sweden-indonesia-sustainability-partnership-week2,,12002/",Referral,0
"/episerver/CMS/Content/insights/calendar/2025/sweden-italy-business-forum-2025,,12443_46854/",Direct,0
"/episerver/CMS/Content/insights/calendar/2025/tif/information-webinar-swedish-institute-global-executive-programme-2025,,12292/",Referral,0
"/episerver/CMS/Content/insights/calendar/2025/uk-business-forum-2025,,11854/",Referral,0
"/episerver/CMS/Content/insights/calendar/2025/uk-business-forum-2025,,11854_45120/",Direct,0
"/episerver/CMS/Content/insights/reports/whitepapers--guides/driving-the-future-of-industry-in-singapore,,12277/",Referral,0
"/episerver/CMS/Content/insights/reports/whitepapers--guides/driving-the-future-of-industry-in-singapore,,12277_46167/",Referral,0
"/episerver/CMS/Content/insights/reports/whitepapers--guides/unlocking-opportunities-in-zimbabwes-mining-sector,,12257/",Referral,0
"/episerver/CMS/Content/search,,1147/",Direct,0
"/episerver/CMS/Content/sv/,,10/",Direct,0
"/episerver/CMS/Content/sv/,,10/",Organic Search,0
"/episerver/CMS/Content/sv/,,10/",Paid Social,0
"/episerver/CMS/Content/sv/,,10/",Referral,0
"/episerver/CMS/Content/sv/,,10/",Unassigned,0
"/episerver/CMS/Content/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel,,3306_46850/",Direct,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024,,11235/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien,,11415/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien,,11415_42052/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/driving-infrastructure-in-india-with-focus-towards-airports-ports,,12369_46591/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/exploring-the-artificial-intelligence-scene-in-singapore,,11533/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/exploring-the-artificial-intelligence-scene-in-singapore,,11533_45880/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/nordic-agri-food-tech-delegation-singapore-2024,,11530/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/opportunities-for-swedish-aviation-innovation-in-upcoming-changi-airport-terminal-5,,11536_46610/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/opportunities-for-the-swedish-fb-brands-in-singapore,,11522/",Referral,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/opportunities-from-the-digital-transition-of-the-vietnamese-healthcare-system,,12307/",Paid Social,0
"/episerver/CMS/Content/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/smart-sustainable-water-management,,11497_46297/",Paid Social,0
"/episerver/CMS/Content/sv/insikter/kalendarium/2024/affarsmojligheter-i-asien,,11992/",Referral,0
"/episerver/CMS/Content/sv/insikter/kalendarium/2025/affarsmojligheter-i-asien---jonkoping,,12337/",Referral,0
"/episerver/CMS/Content/sv/insikter/kalendarium/2025/frukostseminarium---efter-usa-valet-vagen-framat-for-svenska-foretag-och-marknadsexpansion,,12203/",Referral,0
"/episerver/CMS/Content/sv/insikter/kalendarium/2025/internationell-e-handel---onlinekurs-ledd-av-vara-experter,,11140/",Referral,0
"/episerver/CMS/Content/sv/insikter/kalendarium/2025/tif/leveransvillkor-och-utlandsbetalningar,,12235/",Referral,0
"/episerver/CMS/Content/sv/om-oss/media,,930/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser,,277/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser,,277/",Referral,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-arets-raket-i-evimetrix-undersokning-svenska-naringslivets-beslutsfattare-2024,,12256/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-samlar-tongivande-svenska-livsmedelsforetag-pa-massan-ism-i-koln,,12375/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/future-minerals-forum-2025,,12248/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/future-minerals-forum-2025,,12248/",Referral,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/nordiska-paviljongen-pa-expo-2025-tre-manader-till-oppning,,12305/",Organic Search,0
"/episerver/CMS/Content/sv/om-oss/media/pressreleaser/pressreleaser/2025/nordiska-paviljongen-pa-expo-2025-tre-manader-till-oppning,,12305_46284/",Organic Search,0
/error.html,Direct,0
/establish-expand-in-sweden/regulatory-framework/corporate-tax/,Direct,0
/events,Organic Search,0
/events/,Referral,0
/events/ https://events.business-sweden.com/public/events/eb0eb9588d/pages/ce33968bc0,Direct,0
/events/ https://events.business-sweden.com/public/events/eb0eb9588d/pages/ce33968bc0,Organic Search,0
/events/ https://events.business-sweden.com/public/events/eb0eb9588d/pages/dd7ba3e1d2,Organic Search,0
/events/1d696cc2bfd684,Direct,0
/events/1d696cc2bfd684,Organic Search,0
/events/1d696cc2bfd684,Organic Video,0
/events/1d696cc2bfd684,Referral,0
/events/51521/logout,Direct,0
/events/51521/logout,Referral,0
/events/55624/logout,Referral,0
/events/56515/logout,Direct,0
/events/56515/logout,Organic Search,0
/events/58913/logout,Direct,0
/events/62652/logout,Direct,0
/events/62652/logout,Referral,0
/events/62845/logout,Direct,0
/events/62845/logout,Organic Search,0
/events/62921/logout,Referral,0
/events/62923/logout,Email,0
/events/63014/logout,Referral,0
/events/64696/nets_payments,Direct,0
/events/aa08678a38,Direct,0
/events/aa08678a38,Email,0
/events/aa08678a38,Organic Search,0
/events/aa08678a38,Organic Social,0
/events/aa08678a38,Paid Social,0
/events/aa08678a38,Referral,0
/events/aa08678a38,Unassigned,0
/events/aa08678a38/orders/4188164/edit,Referral,0
/events/aa08678a38/orders/4188165,Organic Search,0
/events/aa08678a38/orders/4188165/edit,Organic Search,0
/events/aa08678a38/orders/4192584,Direct,0
/events/aa08678a38/orders/4192584/edit,Direct,0
/events/aa08678a38/orders/4192625,Direct,0
/events/aa08678a38/orders/4192625/edit,Direct,0
/events/aa08678a38/orders/4192632/edit,Direct,0
/events/aa08678a38/orders/4192697,Direct,0
/events/aa08678a38/orders/4192697/edit,Direct,0
/events/aa08678a38/orders/4192701/edit,Direct,0
/events/aa08678a38/orders/4192706,Direct,0
/events/aa08678a38/orders/4192706/edit,Direct,0
/events/aa08678a38/orders/4192759,Organic Social,0
/events/aa08678a38/orders/4192759/edit,Organic Social,0
/events/aa08678a38/orders/4192759/show_cart,Organic Social,0
/events/aa08678a38/orders/4192842,Direct,0
/events/aa08678a38/orders/4192842/edit,Direct,0
/events/aa08678a38/orders/4192886,Direct,0
/events/aa08678a38/orders/4192886/edit,Direct,0
/events/aa08678a38/orders/4192901,Referral,0
/events/aa08678a38/orders/4192901/edit,Referral,0
/events/aa08678a38/orders/4192901/show_cart,Referral,0
/events/aa08678a38/orders/4192933,Unassigned,0
/events/aa08678a38/orders/4192933/edit,Unassigned,0
/events/aa08678a38/orders/4192960/edit,Organic Search,0
/events/aa08678a38/orders/4192960/show_cart,Organic Search,0
/events/aa08678a38/orders/4192974,Direct,0
/events/aa08678a38/orders/4192974/edit,Direct,0
/events/aa08678a38/orders/4193016,Direct,0
/events/aa08678a38/orders/4193016/edit,Direct,0
/events/aa08678a38/orders/4193190/edit,Direct,0
/events/aa08678a38/orders/4193198,Direct,0
/events/aa08678a38/orders/4193198/edit,Direct,0
/events/aa08678a38/orders/4193216,Direct,0
/events/aa08678a38/orders/4193216/edit,Direct,0
/events/aa08678a38/orders/4193722/edit,Direct,0
/events/aa08678a38/orders/4193755/edit,Direct,0
/events/aa08678a38/orders/4193758,Direct,0
/events/aa08678a38/orders/4193758/edit,Direct,0
/events/aa08678a38/orders/4193758/show_cart,Direct,0
/events/aa08678a38/orders/4193768,Direct,0
/events/aa08678a38/orders/4193768/edit,Direct,0
/events/aa08678a38/orders/4193808,Direct,0
/events/aa08678a38/orders/4193808/edit,Direct,0
/events/aa08678a38/orders/4193815,Direct,0
/events/aa08678a38/orders/4193815/edit,Direct,0
/events/aa08678a38/orders/4193815/show_cart,Direct,0
/events/aa08678a38/orders/4193859/edit,Direct,0
/events/aa08678a38/orders/4193859/show_cart,Direct,0
/events/aa08678a38/orders/4193942,Direct,0
/events/aa08678a38/orders/4193942/edit,Direct,0
/events/aa08678a38/orders/4194151/edit,Direct,0
/events/aa08678a38/orders/4194151/show_cart,Direct,0
/events/aa08678a38/orders/4194182/edit,Direct,0
/events/aa08678a38/orders/4194189,Direct,0
/events/aa08678a38/orders/4194189/edit,Direct,0
/events/aa08678a38/orders/4194213,Direct,0
/events/aa08678a38/orders/4194213/edit,Direct,0
/events/aa08678a38/orders/4194221/edit,Direct,0
/events/aa08678a38/orders/4194283/edit,Direct,0
/events/aa08678a38/orders/4194471/edit,Referral,0
/events/aa08678a38/orders/4194471/show_cart,Referral,0
/events/aa08678a38/orders/4194935,Direct,0
/events/aa08678a38/orders/4194935/edit,Direct,0
/events/aa08678a38/orders/4195270,Direct,0
/events/aa08678a38/orders/4195270/edit,Direct,0
/events/aa08678a38/orders/4195741/edit,Direct,0
/events/aa08678a38/orders/4195741/show_cart,Direct,0
/events/aa08678a38/orders/4196086,Direct,0
/events/aa08678a38/orders/4196086/edit,Direct,0
/events/aa08678a38/orders/4196446/edit,Direct,0
/events/aa08678a38/orders/4196447/edit,Direct,0
/events/aa08678a38/orders/4196453,Direct,0
/events/aa08678a38/orders/4196453/edit,Direct,0
/events/aa08678a38/orders/4196453/show_cart,Direct,0
/events/aa08678a38/orders/4196454,Direct,0
/events/aa08678a38/orders/4196454/edit,Direct,0
/events/aa08678a38/orders/4196463,Direct,0
/events/aa08678a38/orders/4196463/edit,Direct,0
/events/aa08678a38/orders/4196467,Direct,0
/events/aa08678a38/orders/4196467/edit,Direct,0
/events/aa08678a38/orders/4196468,Direct,0
/events/aa08678a38/orders/4196468/edit,Direct,0
/events/aa08678a38/orders/4196469/edit,Direct,0
/events/aa08678a38/orders/4196470,Direct,0
/events/aa08678a38/orders/4196470/edit,Direct,0
/events/aa08678a38/orders/4196474,Direct,0
/events/aa08678a38/orders/4196474/edit,Direct,0
/events/aa08678a38/orders/4196477,Direct,0
/events/aa08678a38/orders/4196477/edit,Direct,0
/events/aa08678a38/orders/4196480/edit,Direct,0
/events/aa08678a38/orders/4196506,Direct,0
/events/aa08678a38/orders/4196506/edit,Direct,0
/events/aa08678a38/orders/4196506/show_cart,Direct,0
/events/aa08678a38/orders/4196538,Direct,0
/events/aa08678a38/orders/4196538/edit,Direct,0
/events/aa08678a38/orders/4196540,Direct,0
/events/aa08678a38/orders/4196540/edit,Direct,0
/events/aa08678a38/orders/4196885/edit,Direct,0
/events/aa08678a38/orders/4196886/edit,Direct,0
/events/aa08678a38/orders/4196888,Direct,0
/events/aa08678a38/orders/4196888/edit,Direct,0
/events/aa08678a38/orders/4196924,Direct,0
/events/aa08678a38/orders/4196924/edit,Direct,0
/events/aa08678a38/orders/4196928,Referral,0
/events/aa08678a38/orders/4196928/edit,Referral,0
/events/aa08678a38/orders/4196944,Direct,0
/events/aa08678a38/orders/4196944/edit,Direct,0
/events/aa08678a38/orders/4197306,Direct,0
/events/aa08678a38/orders/4197306/edit,Direct,0
/events/aa08678a38/orders/4197949,Direct,0
/events/aa08678a38/orders/4197949/edit,Direct,0
/events/aa08678a38/orders/4198202,Direct,0
/events/aa08678a38/orders/4198202/edit,Direct,0
/events/aa08678a38/orders/4198396,Direct,0
/events/aa08678a38/orders/4198396/edit,Direct,0
/events/aa08678a38/orders/4198396/show_cart,Direct,0
/events/aa08678a38/orders/4198802/edit,Direct,0
/events/aa08678a38/orders/4198806,Direct,0
/events/aa08678a38/orders/4198806/edit,Direct,0
/events/aa08678a38/orders/4198817,Direct,0
/events/aa08678a38/orders/4198817/edit,Direct,0
/events/aa08678a38/orders/4198905/edit,Direct,0
/events/aa08678a38/orders/4198905/show_cart,Direct,0
/events/aa08678a38/orders/4199348,Direct,0
/events/aa08678a38/orders/4199348/edit,Direct,0
/events/aa08678a38/orders/4199956,Direct,0
/events/aa08678a38/orders/4199956/edit,Direct,0
/events/aa08678a38/orders/4199971/edit,Direct,0
/events/aa08678a38/orders/4199972,Direct,0
/events/aa08678a38/orders/4199972/edit,Direct,0
/events/aa08678a38/orders/4199974,Organic Search,0
/events/aa08678a38/orders/4199974/edit,Organic Search,0
/events/aa08678a38/orders/4199984,Direct,0
/events/aa08678a38/orders/4199984/edit,Direct,0
/events/aa08678a38/orders/4200008/edit,Direct,0
/events/aa08678a38/orders/4200010,Direct,0
/events/aa08678a38/orders/4200010/edit,Direct,0
/events/aa08678a38/orders/4200010/show_cart,Direct,0
/events/aa08678a38/orders/4200036,Direct,0
/events/aa08678a38/orders/4200036/edit,Direct,0
/events/aa08678a38/orders/4200037,Direct,0
/events/aa08678a38/orders/4200037/edit,Direct,0
/events/aa08678a38/orders/4200038,Direct,0
/events/aa08678a38/orders/4200038/edit,Direct,0
/events/aa08678a38/orders/4200038/show_cart,Direct,0
/events/aa08678a38/orders/4200039/edit,Direct,0
/events/aa08678a38/orders/4200040/edit,Direct,0
/events/aa08678a38/orders/4200041/edit,Direct,0
/events/aa08678a38/orders/4200042/edit,Direct,0
/events/aa08678a38/orders/4200043/edit,Direct,0
/events/aa08678a38/orders/4200320,Direct,0
/events/aa08678a38/orders/4200320/edit,Direct,0
/events/aa08678a38/orders/4201176/edit,Direct,0
/events/aa08678a38/orders/4201186,Direct,0
/events/aa08678a38/orders/4201186/edit,Direct,0
/events/aa08678a38/orders/4201186/show_cart,Direct,0
/events/aa08678a38/orders/4201207,Direct,0
/events/aa08678a38/orders/4201207/edit,Direct,0
/events/aa08678a38/orders/4202678/edit,Direct,0
/events/aa08678a38/orders/4202680,Direct,0
/events/aa08678a38/orders/4202680/edit,Direct,0
/events/aa08678a38/orders/4203129,Referral,0
/events/aa08678a38/orders/4203129/edit,Referral,0
/events/aa08678a38/orders/4203129/show_cart,Referral,0
/events/aa08678a38/orders/4203138,Direct,0
/events/aa08678a38/orders/4203138/edit,Direct,0
/events/aa08678a38/orders/4203139,Direct,0
/events/aa08678a38/orders/4203139/edit,Direct,0
/events/aa08678a38/orders/4203140,Direct,0
/events/aa08678a38/orders/4203140/edit,Direct,0
/events/aa08678a38/orders/4203141/edit,Direct,0
/events/aa08678a38/orders/4203142,Direct,0
/events/aa08678a38/orders/4203142/edit,Direct,0
/events/aa08678a38/orders/4203146,Direct,0
/events/aa08678a38/orders/4203146/edit,Direct,0
/events/aa08678a38/orders/4203147/edit,Direct,0
/events/aa08678a38/orders/4203148/edit,Direct,0
/events/aa08678a38/orders/4203187/edit,Direct,0
/events/aa08678a38/orders/4203187/show_cart,Direct,0
/events/aa08678a38/orders/4203420/edit,Direct,0
/events/aa08678a38/orders/4203422/edit,Direct,0
/events/aa08678a38/orders/4203423/edit,Direct,0
/events/aa08678a38/orders/4203423/show_cart,Direct,0
/events/aa08678a38/orders/4203618,Direct,0
/events/aa08678a38/orders/4203618/edit,Direct,0
/events/aa08678a38/orders/4203687,Direct,0
/events/aa08678a38/orders/4203687/edit,Direct,0
/events/aa08678a38/orders/4206495/edit,Direct,0
/events/aa08678a38/orders/4206495/show_cart,Direct,0
/events/aa08678a38/orders/4206546,Direct,0
/events/aa08678a38/orders/4206546/edit,Direct,0
/events/aa08678a38/orders/4206546/show_cart,Direct,0
/events/aa08678a38/orders/4206566,Direct,0
/events/aa08678a38/orders/4206566/edit,Direct,0
/events/aa08678a38/orders/4208111,Direct,0
/events/aa08678a38/orders/4208111/edit,Direct,0
/events/aa08678a38/orders/4208132,Direct,0
/events/aa08678a38/orders/4208132/edit,Direct,0
/events/aa08678a38/orders/4208149,Direct,0
/events/aa08678a38/orders/4208149/edit,Direct,0
/events/aa08678a38/orders/4208152,Direct,0
/events/aa08678a38/orders/4208152/edit,Direct,0
/events/aa08678a38/orders/4208152/show_cart,Direct,0
/events/aa08678a38/orders/4208154/edit,Direct,0
/events/aa08678a38/orders/4208168,Direct,0
/events/aa08678a38/orders/4208168/edit,Direct,0
/events/aa08678a38/orders/4208169/edit,Direct,0
/events/aa08678a38/orders/4208173,Direct,0
/events/aa08678a38/orders/4208173/edit,Direct,0
/events/aa08678a38/orders/4208210,Direct,0
/events/aa08678a38/orders/4208210/edit,Direct,0
/events/aa08678a38/orders/4208210/show_cart,Direct,0
/events/aa08678a38/orders/4208214,Direct,0
/events/aa08678a38/orders/4208214/edit,Direct,0
/events/aa08678a38/orders/4208217/edit,Direct,0
/events/aa08678a38/orders/4208219/edit,Direct,0
/events/aa08678a38/orders/4208220,Direct,0
/events/aa08678a38/orders/4208220/edit,Direct,0
/events/aa08678a38/orders/4208222,Direct,0
/events/aa08678a38/orders/4208222/edit,Direct,0
/events/aa08678a38/orders/4208223/edit,Direct,0
/events/aa08678a38/orders/4208224,Direct,0
/events/aa08678a38/orders/4208224/edit,Direct,0
/events/aa08678a38/orders/4208227,Direct,0
/events/aa08678a38/orders/4208227/edit,Direct,0
/events/aa08678a38/orders/4208255,Direct,0
/events/aa08678a38/orders/4208255/edit,Direct,0
/events/aa08678a38/orders/4208291,Direct,0
/events/aa08678a38/orders/4208291/edit,Direct,0
/events/aa08678a38/orders/4208291/show_cart,Direct,0
/events/aa08678a38/orders/4208340,Direct,0
/events/aa08678a38/orders/4208340/edit,Direct,0
/events/aa08678a38/orders/4208527,Direct,0
/events/aa08678a38/orders/4208527/edit,Direct,0
/events/aa08678a38/orders/4208527/show_cart,Direct,0
/events/aa08678a38/orders/4208584,Direct,0
/events/aa08678a38/orders/4208584/edit,Direct,0
/events/aa08678a38/orders/4208584/show_cart,Direct,0
/events/aa08678a38/orders/4208631,Direct,0
/events/aa08678a38/orders/4208631/edit,Direct,0
/events/aa08678a38/orders/4208689/edit,Direct,0
/events/aa08678a38/orders/4208701/edit,Direct,0
/events/aa08678a38/orders/4209015,Direct,0
/events/aa08678a38/orders/4209015/edit,Direct,0
/events/aa08678a38/orders/4209551,Direct,0
/events/aa08678a38/orders/4209551/edit,Direct,0
